id,status,resp_start_ts,resp_last_ts,language,testmode,QS1,QS2,QAGE,QS3,QCOUNTRY,Q1R1,Q1R102,Q1R109,Q1R110,Q1R111,Q1R112,Q1R113,Q1R116,Q1R117,Q2R1,Q2R102,Q2R109,Q2R110,Q2R111,Q2R112,Q2R113,Q2R116,Q2R117,Q3R1,Q3R102,Q3R109,Q3R110,Q3R111,Q3R112,Q3R113,Q3R116,Q3R117,Q3RANK1,Q3RANK2,Q3RANK3,Q4R1,Q4R102,Q4R109,Q4R110,Q4R111,Q4R112,Q4R113,Q4R116,Q4R117,Q5BR1,Q5BR102,Q5BR109,Q5BR110,Q5BR111,Q5BR112,Q5BR113,Q5BR116,Q5BR117,Q5R1,Q5R102,Q5R109,Q5R110,Q5R111,Q5R112,Q5R113,Q5R116,Q5R117,Q6R1,Q6R102,Q6R109,Q6R110,Q6R111,Q6R112,Q6R113,Q6R116,Q6R117,Q6BR1,Q6BR102,Q6BR109,Q6BR110,Q6BR111,Q6BR112,Q6BR113,Q6BR116,Q6BR117,Q7R1C1,Q7R2C1,Q7R3C1,Q7R4C1,Q7R5C1,Q7R6C1,Q7R7C1,Q7R8C1,Q7R9C1,Q7R10C1,Q7R11C1,Q7R12C1,Q7R13C1,Q7R14C1,Q7R15C1,Q7R16C1,Q7R17C1,Q7R18C1,Q7R1C102,Q7R2C102,Q7R3C102,Q7R4C102,Q7R5C102,Q7R6C102,Q7R7C102,Q7R8C102,Q7R9C102,Q7R10C102,Q7R11C102,Q7R12C102,Q7R13C102,Q7R14C102,Q7R15C102,Q7R16C102,Q7R17C102,Q7R18C102,Q7R1C109,Q7R2C109,Q7R3C109,Q7R4C109,Q7R5C109,Q7R6C109,Q7R7C109,Q7R8C109,Q7R9C109,Q7R10C109,Q7R11C109,Q7R12C109,Q7R13C109,Q7R14C109,Q7R15C109,Q7R16C109,Q7R17C109,Q7R18C109,Q7R1C110,Q7R2C110,Q7R3C110,Q7R4C110,Q7R5C110,Q7R6C110,Q7R7C110,Q7R8C110,Q7R9C110,Q7R10C110,Q7R11C110,Q7R12C110,Q7R13C110,Q7R14C110,Q7R15C110,Q7R16C110,Q7R17C110,Q7R18C110,Q7R1C111,Q7R2C111,Q7R3C111,Q7R4C111,Q7R5C111,Q7R6C111,Q7R7C111,Q7R8C111,Q7R9C111,Q7R10C111,Q7R11C111,Q7R12C111,Q7R13C111,Q7R14C111,Q7R15C111,Q7R16C111,Q7R17C111,Q7R18C111,Q7R1C112,Q7R2C112,Q7R3C112,Q7R4C112,Q7R5C112,Q7R6C112,Q7R7C112,Q7R8C112,Q7R9C112,Q7R10C112,Q7R11C112,Q7R12C112,Q7R13C112,Q7R14C112,Q7R15C112,Q7R16C112,Q7R17C112,Q7R18C112,Q7R1C113,Q7R2C113,Q7R3C113,Q7R4C113,Q7R5C113,Q7R6C113,Q7R7C113,Q7R8C113,Q7R9C113,Q7R10C113,Q7R11C113,Q7R12C113,Q7R13C113,Q7R14C113,Q7R15C113,Q7R16C113,Q7R17C113,Q7R18C113,Q7R1C116,Q7R2C116,Q7R3C116,Q7R4C116,Q7R5C116,Q7R6C116,Q7R7C116,Q7R8C116,Q7R9C116,Q7R10C116,Q7R11C116,Q7R12C116,Q7R13C116,Q7R14C116,Q7R15C116,Q7R16C116,Q7R17C116,Q7R18C116,Q7R1C117,Q7R2C117,Q7R3C117,Q7R4C117,Q7R5C117,Q7R6C117,Q7R7C117,Q7R8C117,Q7R9C117,Q7R10C117,Q7R11C117,Q7R12C117,Q7R13C117,Q7R14C117,Q7R15C117,Q7R16C117,Q7R17C117,Q7R18C117,QMD_TRACK,QMD_1M,QMD_1L,QMD_2M,QMD_2L,QMD_3M,QMD_3L,QMD_4M,QMD_4L,QMD_5M,QMD_5L,QMD_6M,QMD_6L,QMD_7M,QMD_7L,QMD_8M,QMD_8L,QMD_9M,QMD_9L,QMD_10M,QMD_10L,QMD_11M,QMD_11L,QMD_UTIL_1,QMD_UTIL_2,QMD_UTIL_3,QMD_UTIL_4,QMD_UTIL_5,QMD_UTIL_6,QMD_UTIL_7,QMD_UTIL_8,QMD_UTIL_9,QMD_UTIL_10,QMD_UTIL_11,QMD_UTIL_12,QMD_UTIL_13,QMD_UTIL_14,QMD_UTIL_15,QMD_UTIL_16,QMD_UTIL_17,QMD_UTIL_18,QMD_RLH,QMD_PCERT,device_type,mobile,browser,browser_version,os,win_version,screensize,timezone,fback,fback_opts.1,fback_opts.2,fback_opts.3,fback_opts.4,fback_opts.5,fback_opts.6,fback_opts.7,fback_val,last_page_id,elapsed,disp.QS1,disp.QAGE,disp.QCTYGEN2,disp.T1,disp.QFAM,oq.QAGE,oq.QS3_QUOTA,oq.QCTYGEN2
vfgzWQ7Fj160wl,C,,1969-12-31 16:00:00,,,6,47,5,2,302,6,3,6,3,3,5,5,5,4,6,3,4,2,3,5,4,7,4,1,,,,,2,,3,,1,112,116,5,7,6,5,4,8,5,9,6,6,,3,,,5,3,6,4,6,4,4,4,3,5,4,5,4,7,5,4,4,3,5,4,6,5,7,5,4,4,1,5,4,6,5,7,1,7,7,6,6,7,7,7,7,6,7,6,6,7,6,1,1,6,1,6,6,5,5,6,5,6,6,5,5,5,5,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,5,4,5,5,5,5,5,5,5,5,4,5,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,5,7,7,6,6,7,7,6,6,7,5,7,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300128713,C,,1969-12-31 16:00:00,,,6,45,5,2,502,6,6,6,2,6,6,1,3,6,3,5,5,,5,4,5,6,4,,2,3,,,,,1,,116,102,109,4,6,6,,6,4,6,7,5,3,5,5,,5,3,5,,4,3,5,4,,5,3,4,6,4,3,5,5,,5,3,5,5,4,4,5,5,,5,4,5,6,4,4,2,4,4,3,3,4,3,4,4,4,4,4,4,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,4,5,3,5,5,4,5,4,5,5,4,5,5,2,3,4,2,4,4,4,3,4,3,4,4,4,4,5,4,4,4,2,4,,,,,,,,,,,,,,,,,,,5,2,4,4,5,3,5,5,4,5,5,5,5,4,5,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vLHNFjX8RG9C7R,C,,1969-12-31 16:00:00,,,6,37,4,2,301,3,3,3,5,2,5,3,3,5,3,6,5,5,,4,4,4,3,,,,,,2,,,1,117,112,,3,6,6,5,,4,5,7,5,5,,,3,,3,,,4,3,4,4,5,,5,3,5,6,4,4,5,3,,4,4,5,3,3,4,4,3,,5,4,5,5,4,3,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,4,5,4,4,4,3,4,3,4,4,3,5,3,5,3,4,4,4,4,,,,,,,,,,,,,,,,,,,3,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42971612,C,,1969-12-31 16:00:00,,,6,21,2,2,202,3,3,6,4,5,3,6,6,4,3,2,3,2,5,2,5,6,4,,,,,,,2,1,,116,113,,2,2,2,2,2,2,2,5,2,,,5,4,6,,6,7,4,1,1,1,1,1,1,1,4,1,3,3,4,4,4,3,4,6,3,2,2,2,2,2,2,3,4,2,3,2,3,5,3,4,5,4,5,2,5,4,6,2,5,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,4,3,4,5,4,4,2,5,4,5,2,5,4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,5,6,5,4,5,6,6,5,5,6,2,6,5,1,7,,,,,,,,,,,,,,,,,,,5,2,3,5,5,4,5,4,5,5,5,5,6,2,6,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER19195PH43383VLVK12135SZ13468WT,C,,1969-12-31 16:00:00,,,6,21,2,1,401,4,5,6,2,6,5,6,1,6,1,6,4,,3,3,6,6,5,,2,,,,,,1,3,116,102,117,1,7,8,,7,2,7,9,7,2,5,5,,5,,5,6,4,2,5,5,,5,2,5,7,5,3,6,6,,5,2,6,7,6,1,4,5,,4,1,4,7,5,4,6,5,4,2,3,2,2,2,4,3,4,3,4,4,2,6,3,6,4,5,5,6,6,4,5,4,4,5,5,5,6,5,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,6,6,7,6,6,6,6,7,6,7,6,7,6,6,2,3,6,2,6,6,6,6,5,5,6,6,5,6,5,6,6,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22924452,C,,1969-12-31 16:00:00,,,6,59,6,1,201,5,4,6,2,2,6,6,6,4,3,6,3,,,2,5,7,1,,2,3,,,,,1,,116,102,109,7,7,5,,,1,7,8,0,5,5,5,,,,5,6,1,5,5,3,,,2,4,6,1,5,5,3,,,1,4,6,1,5,5,3,,,1,4,6,1,5,4,5,5,4,5,6,6,5,3,5,5,4,5,6,4,4,3,5,4,6,5,6,5,5,6,5,6,5,6,4,5,6,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,6,6,5,5,5,6,4,5,6,4,4,2,5,4,2,5,2,5,2,3,5,1,5,2,4,5,6,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300335076,C,,1969-12-31 16:00:00,,,6,25,3,1,502,5,1,5,2,4,5,1,3,4,7,6,6,4,6,5,6,7,6,,2,1,,,,,3,,109,102,116,9,9,8,7,9,8,8,9,8,6,7,6,6,6,5,5,,5,7,6,6,6,7,5,5,7,6,7,6,6,5,5,7,6,7,6,6,6,6,5,7,7,6,7,6,5,5,6,6,6,7,7,5,7,6,7,6,6,6,5,6,6,5,,,,,,,,,,,,,,,,,,,6,6,6,6,7,6,6,5,5,6,7,6,6,6,6,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,7,6,7,5,6,6,5,6,5,7,7,7,7,6,6,6,7,7,6,7,6,6,7,6,7,6,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v6rKQgBwFQ3y7c,C,,1969-12-31 16:00:00,,,6,37,4,2,403,6,6,6,3,2,4,6,3,4,4,4,4,4,4,4,4,4,4,3,,1,,,,2,,,109,113,1,5,5,5,5,5,5,5,5,5,4,4,4,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS7614OM7770UOFO16395RI01077XK,C,,1969-12-31 16:00:00,,,6,45,5,2,501,6,4,6,6,6,4,6,4,4,4,4,6,6,6,4,6,5,4,,,,1,3,,2,,,110,113,111,5,6,8,9,8,6,9,7,6,,5,6,6,6,3,6,5,3,3,4,6,5,6,3,5,4,3,4,4,6,6,6,4,6,5,4,4,4,5,6,6,4,5,5,3,4,5,5,5,5,5,4,6,5,5,5,5,6,5,5,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,6,5,6,6,6,6,5,5,6,6,5,6,6,2,5,4,5,5,6,5,5,3,6,5,5,5,4,6,5,5,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TU15111HT81710MPZN9320KQ47469SY,C,,1969-12-31 16:00:00,,,6,56,6,1,505,6,2,6,6,6,3,6,3,4,5,,7,6,7,6,3,6,6,,,1,,2,,,,3,109,111,117,8,,10,8,8,8,3,8,8,4,,7,4,6,,3,,6,5,,7,5,6,5,3,5,6,5,,7,4,6,4,3,4,6,6,,7,5,6,5,2,5,6,4,7,5,7,4,4,7,6,6,5,7,4,4,7,7,6,1,7,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,3,2,4,4,7,2,3,1,2,4,3,7,7,2,6,7,,,,,,,,,,,,,,,,,,,4,7,6,7,4,4,7,6,6,5,7,4,4,7,7,6,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vtpx1n3T20BK3z,C,,1969-12-31 16:00:00,,,6,25,3,2,301,6,6,4,4,5,4,3,1,5,4,7,5,,5,6,4,5,5,,1,,,,,3,2,,102,116,113,3,10,9,,7,8,7,9,7,1,7,5,,5,6,,5,,2,6,5,,5,5,5,5,5,1,7,6,,6,6,6,6,6,1,7,5,,5,6,5,5,5,5,1,6,5,2,5,3,5,5,1,2,6,5,6,4,1,7,7,5,1,7,7,7,7,5,5,7,7,7,7,7,7,7,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,6,7,3,4,6,5,6,6,7,5,5,7,7,6,2,2,,,,,,,,,,,,,,,,,,,5,1,6,7,5,6,6,5,6,6,6,5,5,7,7,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310202136,C,,1969-12-31 16:00:00,,,6,42,4,1,103,3,6,6,4,6,2,4,4,3,6,4,6,6,6,6,6,6,6,2,,1,,,3,,,,109,1,112,10,8,10,10,10,10,10,10,10,7,,7,7,7,,7,7,,7,5,7,7,7,6,7,7,6,6,4,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40451417,C,,1969-12-31 16:00:00,,,6,69,7,2,202,6,3,6,3,5,3,6,6,4,4,1,7,4,7,4,7,7,4,,,3,,,,1,2,,113,116,109,4,0,10,4,10,4,10,10,5,4,,7,,6,,7,7,4,4,1,7,4,7,4,7,7,4,4,1,6,4,6,4,7,7,4,4,1,6,4,6,4,7,7,4,4,4,4,4,4,3,4,4,4,4,4,7,4,1,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,5,4,4,6,5,4,4,2,4,4,7,5,1,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,7,7,5,5,7,1,7,7,7,6,1,7,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310234455,C,,1969-12-31 16:00:00,,,6,27,3,1,103,4,2,3,1,1,3,3,1,4,6,4,4,,,7,4,6,4,,3,,,,,,1,2,116,117,102,8,9,8,,,10,8,10,10,3,,,,,,,1,2,5,5,5,,,5,5,7,5,7,5,5,,,5,5,7,5,6,5,5,,,6,5,7,6,7,1,7,7,6,7,6,6,7,6,6,7,7,7,7,5,1,7,7,1,7,7,7,7,5,6,7,7,7,7,5,7,7,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,6,7,6,6,7,7,6,7,7,7,7,5,1,7,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,5,6,7,7,6,7,5,7,7,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QH4611OG61935FRJM18359KM56571IE,C,,1969-12-31 16:00:00,,,6,46,5,1,401,6,4,6,3,4,6,6,6,6,7,4,6,3,6,7,7,7,7,,,,,,,1,2,3,113,116,117,10,5,8,5,10,10,10,10,10,7,4,3,3,3,7,7,7,7,7,4,5,4,5,7,7,7,7,7,5,4,7,4,7,7,7,7,7,4,3,2,3,7,7,7,7,7,1,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,,,,,,,,,,,,,,,,,,4,7,4,4,5,5,1,3,5,5,4,4,4,4,4,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XN12103YP34212DVVP6151NZ66770CG,C,,1969-12-31 16:00:00,,,6,42,4,2,501,5,6,6,3,6,6,6,6,6,5,7,7,5,7,6,7,6,5,,1,,,3,,2,,,102,113,111,6,9,9,8,9,8,9,8,7,5,7,7,,7,6,7,6,5,6,7,7,6,7,6,7,6,6,4,7,7,6,7,6,7,6,4,5,7,7,6,7,6,7,6,5,5,2,5,5,4,5,4,5,5,5,5,5,5,5,5,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,6,7,7,7,6,7,7,7,7,7,7,6,7,7,2,2,,,,,,,,,,,,,,,,,,,7,2,6,7,7,7,6,7,7,7,7,7,7,6,7,7,2,2,,,,,,,,,,,,,,,,,,,6,2,5,6,5,7,5,6,6,6,6,6,6,5,6,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310064948,C,,1969-12-31 16:00:00,,,6,69,7,1,103,4,6,2,6,3,4,4,5,4,4,6,6,4,5,6,5,5,5,,1,,,,2,,3,,102,112,116,7,9,8,7,7,9,8,9,8,5,6,5,,,6,5,6,5,5,6,5,5,5,6,5,6,5,5,6,5,4,5,6,5,6,5,5,6,5,5,5,6,5,6,5,6,2,6,6,6,6,5,6,6,6,6,6,6,6,5,6,1,4,6,1,6,6,6,7,6,6,6,6,6,7,5,6,6,6,1,4,,,,,,,,,,,,,,,,,,,5,3,4,4,4,5,4,4,5,5,5,5,4,5,4,4,2,6,,,,,,,,,,,,,,,,,,,6,1,6,6,6,7,6,6,6,6,6,7,6,6,6,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21046490,C,,1969-12-31 16:00:00,,,6,48,5,2,201,6,5,5,2,3,1,5,6,4,5,4,4,,3,3,5,6,2,2,,3,,,,,1,,116,1,109,6,2,5,,2,2,4,6,2,5,4,3,,,,3,5,3,4,4,4,,4,4,4,4,4,3,3,3,,3,3,3,3,3,5,3,4,,2,3,4,5,2,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FD16493BX01196VDZJ15736KT33134QC,C,,1969-12-31 16:00:00,,,6,19,1,1,501,5,5,4,6,6,3,1,5,4,5,4,4,7,7,5,7,5,4,,,,1,,,3,2,,110,116,113,8,8,7,10,8,8,8,9,8,5,5,5,7,7,,7,6,5,5,6,6,7,7,6,7,5,5,7,6,5,7,6,5,6,6,6,6,3,4,7,6,3,5,5,3,6,6,6,7,7,7,6,7,6,6,7,5,7,5,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,5,6,5,6,7,7,6,7,5,6,7,6,6,6,5,6,6,6,,,,,,,,,,,,,,,,,,,5,6,6,6,7,7,6,7,5,5,7,7,6,5,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB1924OS89020XNZW2695CD32553AT,C,,1969-12-31 16:00:00,,,6,20,1,2,505,3,3,5,3,2,3,5,3,2,4,7,5,1,,1,6,6,,,2,3,,,,,1,,116,102,109,6,9,8,1,,0,6,9,,5,,6,,,,5,,,5,6,6,1,,2,5,6,,5,6,6,1,,1,6,6,,5,6,5,1,,1,5,6,,6,5,6,7,7,5,6,7,5,5,2,5,6,5,6,6,3,6,7,6,7,6,7,6,7,7,6,7,3,6,7,6,7,7,1,6,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1,3,1,2,1,1,1,3,1,1,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,6,7,6,7,7,6,7,3,6,7,6,7,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC10843QF73089YXBT13694FD70672TM,C,,1969-12-31 16:00:00,,,6,28,3,2,401,5,6,2,2,3,4,3,4,4,7,7,7,,3,4,4,7,3,2,1,,,,,,3,,102,1,116,9,10,9,,5,4,10,10,6,7,7,3,,,1,,7,1,7,7,2,,1,3,3,7,2,7,7,2,,2,1,3,7,7,7,7,2,,1,1,1,7,4,7,7,4,7,7,7,7,4,7,7,7,5,7,5,7,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,5,1,1,1,1,1,1,1,1,3,1,3,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,7,4,7,7,5,5,7,7,7,7,7,7,7,4,1,5,1,5,2,3,7,2,3,2,1,4,3,3,3,1,4,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vWy6MKbklQKZP1,C,,1969-12-31 16:00:00,,,6,26,3,2,403,4,3,6,3,3,4,6,3,2,4,,6,4,7,4,7,7,,1,,,,2,,,3,,1,111,116,5,,5,5,5,5,5,5,,4,,4,,,4,4,4,,5,,5,5,5,5,5,5,,2,,2,2,2,2,2,2,,2,,7,2,7,2,5,2,,7,7,7,7,7,7,6,7,7,7,7,7,6,6,3,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,7,7,7,6,7,7,7,5,7,6,6,3,1,6,6,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,6,7,7,7,5,7,6,6,3,1,6,7,7,6,7,7,7,7,6,7,7,7,6,7,6,6,3,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270137772,C,,1969-12-31 16:00:00,,,6,66,7,2,102,3,3,6,3,3,4,6,5,5,7,4,7,3,6,5,7,6,7,1,,2,,,,3,,,1,109,113,10,9,10,5,10,9,10,9,8,7,5,7,,6,5,7,7,6,7,6,7,4,7,6,7,6,6,7,5,7,3,7,6,7,6,7,1,3,1,4,1,2,1,3,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42777824,C,,1969-12-31 16:00:00,,,6,66,7,2,202,4,6,3,1,4,3,6,4,4,4,7,7,,4,4,7,5,5,,2,3,,,,1,,,113,102,109,9,10,10,,5,5,10,8,8,6,7,7,,5,,7,5,5,5,7,7,,5,5,7,5,5,6,7,7,,4,4,7,6,5,6,7,7,,6,6,7,6,6,5,5,5,4,6,5,5,6,5,5,5,6,5,5,6,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,5,5,6,5,5,5,5,6,5,5,6,5,2,4,,,,,,,,,,,,,,,,,,,5,5,5,4,5,5,5,5,5,5,5,6,5,5,6,5,2,4,5,5,5,4,5,5,5,5,5,5,5,6,5,5,6,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
